ï»¿Country Name,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Latin America & Caribbean,2015,97.2527559213125,95.3985,-0.332026599798454,-1.39448483925683,5.19451226391209,18.0587757289316,49.933821284349,17.1003988056353,..,..,..,..,5.92271428516606,..,..,28.9708955770599,1.01497461232596,5.51699847805628E12,0.0836890139594288,18.2784442487618,98.29396,-2.08053309873199,9.9,18.3,631062657,16.39225,21.63688,27.602499585898,2.04254833921837E7,13.3478229998156,43.7103858971372,..,..
Latin America & Caribbean (excluding high income),2015,96.9512781330594,95.27221,-0.788192371684431,-1.87758756597151,5.24363905054268,18.201528593425,49.5115987803763,17.262525822035,..,..,..,..,5.74909211933736,36.68302,32.31004,29.785375916255,1.19137937503729,4.38747571176374E12,-0.337464871335555,17.8975885107844,98.26297,-2.59112264462799,10.2841907927667,19.1502465015961,556257851,16.97856,22.40652,30.0684226018708,1.66059109765625E7,13.1100809204198,43.5897325477081,..,..
Latin America & the Caribbean (IDA & IBRD countries),2015,97.1832154658975,95.4692,-0.326578409163005,-1.42170714020813,4.99835143768474,18.0602002416372,50.0639353102154,17.2683507067509,..,..,..,..,5.87031501500658,36.48986,32.31004,28.9900458603727,1.01531074235068,5.28963834093471E12,0.0440473082655899,18.1854277225936,98.26875,-2.19870628074128,9.99268438158358,18.4593530046968,614891969,16.56551,22.06926,27.8743588155754,2.02899969921875E7,13.3354878026496,42.7261298322405,..,..
Least developed countries: UN classification,2015,40.6793909367814,81.48956,5.75906945185396,3.27837944198197,..,..,79.5134149138922,32.525064739464,..,..,..,..,7.83018547471948,..,..,..,18.9450160247602,9.59826978203386E11,4.26402033848244,20.057175652143,76.13063,8.69421158643272,27.5691192678938,71.4193764034814,956631108,24.78171,37.96413,73.2195049215421,1.82656099990845E7,..,53.8283787422497,..,..
Low & middle income,2015,84.4994464785374,90.33713,3.55516476282531,2.22353510013507,3.01357300966402,34.9070661305823,54.5558987209908,20.6680904717867,..,..,..,..,7.45616989109636,..,..,22.9531863065716,1.50482036288885,2.66115433676755E13,3.88857695108619,31.1326371283566,90.04866,..,20.701400571051,45.8227430696726,6122845409,18.73945,25.09912,23.1287323219817,9.20408461592407E7,12.0102905669227,49.7510386880608,..,..
Low income,2015,34.3925841090338,79.98373,4.88415659383435,2.24925733268448,..,..,86.0427242290679,35.4531864113013,..,..,..,..,8.36701431379356,..,..,..,28.9940585609834,5.56848371132139E11,3.42767648560884,11.212825535635,72.17959,5.97550708136123,27.7,74.4,696058453,21.78917,39.79081,78.0130869427632,1.4681686000061E7,..,56.472468987414,..,..
Lower middle income,2015,83.5160467167243,90.28608,5.37799250840423,3.85383228415645,3.09248412798557,27.259228153485,57.527235058542,22.660524597587,..,..,..,..,7.52921195422514,..,..,..,3.19728376110184,5.83487933913292E12,5.65047138245014,24.0873782230926,88.63442,7.43263992265742,25.4,52.4,2889349899,23.36985,27.83073,39.7562892222708,2.03926090654297E7,..,51.387110161584,..,..
Middle East & North Africa,2015,97.8785921397276,93.73284,-4.42781221831787,-6.19786545706567,..,..,54.9253014265597,23.3174893974602,..,..,..,..,5.00212702729138,..,..,..,..,3.14715352519742E12,2.57432901175605,31.1178740503082,90.70042,1.84747027967649,13.3,24.2,428974903,14.68768,19.93845,1.55785661387381,1.1370619992218E7,..,79.7244529812893,10.5708783227731,..
Middle East & North Africa (excluding high income),2015,97.5233842703631,93.11965,0.534149255304911,-1.20904121885988,..,..,57.7293182469435,24.2360657633001,..,..,..,..,5.2892652365249,..,..,..,1.03177528974045,1.4441845385285E12,1.04390795452269,24.8438812733906,89.47768,-0.653467920178812,14.4192997323106,26.1332230080248,367449306,15.802,22.23253,2.53002685282472,8775231.9921875,..,57.3023342625133,11.9873664929799,..
Middle East & North Africa (IDA & IBRD countries),2015,97.4932158696792,93.12892,0.534149255304911,-1.1949774072072,..,..,57.509632804813,24.1399317400142,..,..,..,..,5.31089027602323,..,..,..,1.03177528974045,1.4313752093495E12,0.959090775450107,25.1916579671259,89.31974,-0.659056827557023,14.4642300368079,26.2058378357245,363027163,15.72211,22.21532,2.49043639165242,8769211.9921875,..,57.1531664548124,11.7925171911592,..
Middle income,2015,90.881637833171,92.62539,3.53966225730782,2.37108710084112,3.00969578779524,35.2410535848722,50.5157955084081,18.7716312620925,..,..,..,..,7.33933741999916,..,..,22.9792197957844,0.954348207069559,2.60606829451106E13,3.89578519897682,31.4278041722189,92.53836,..,19.0109258122611,38.9117512600007,5426786956,18.50824,23.25436,20.8124807166956,7.73591601591797E7,11.9913023171493,49.6516367397859,..,..
North America,2015,100,95.0143,3.36044390093275,2.57436785425446,..,..,50.7925463492694,12.238829702305,..,..,..,..,8.34544450449883,..,..,22.1022030072468,0,1.96862557935528E13,2.67703675293656,17.9083877785739,..,0.767454814011941,3.8,6.7,356937591,15.01378,14.66827,10.1761857899231,19820470,11.3550385588282,31.3057934000059,5.4577489134912,..
Not classified,2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,2015,99.8980488141995,97.07858,3.24138422025517,2.57163323848779,..,..,52.5335372815808,11.8069719988339,..,..,..,..,8.45697562159502,24.41703,36.737225,27.876028509253,..,46749583061470,2.4363223096592,21.9272311293381,..,2.75028212950106,3.90123981659225,7.20322199789487,1284497900,13.75343,15.69742,12.0068867932521,3.65693511181641E7,15.4842050104123,56.4045062629712,6.76558983194789,..
Other small states,2015,71.0508740243404,83.16062,-2.31812397156939,-4.38658105701528,..,..,58.7817902939357,24.1763272463735,..,..,..,..,7.56723325896961,..,..,..,4.193728261295,3.70581353575521E11,2.74612774944241,39.4669716829974,88.07595,2.10328714267342,23.6279623644653,55.1017934937703,29396503,14.5102,23.78877,27.1397471615321,2072942.99911499,..,112.328505449384,..,..
Pacific island small states,2015,79.5159764612161,87.61088,..,..,..,..,64.3423010686205,24.1697700217088,..,..,..,..,5.94127197681474,..,..,30.3177108803378,22.0721512211966,8.58936946034644E9,3.27012743036505,..,..,1.4704612896272,10.9285399479138,25.5616037443771,2358955,..,23.9025,30.4078998422925,65150,22.9039104967961,102.951711505537,..,..
Post-demographic dividend,2015,99.9997111087969,96.87552,3.05287199310752,2.57813520491172,..,..,52.4723354408332,10.555338742747,..,..,..,..,9.37434760971079,23.290195,37.223745,27.8190193001986,..,4.42804179635566E13,2.11515661117471,21.8248115350844,..,1.70432573817827,2.86633305424851,5.14722419968463,1097735849,12.667,14.32447,11.7996619338235,3.35395105025387E7,15.441394347532,58.2821687495235,6.82491381033419,..
Pre-demographic dividend,2015,38.65741821424,75.9643,-0.439426776875834,-3.25894680610193,..,..,89.7250130039911,38.4562127713199,..,..,..,..,9.53799227195711,..,..,..,15.7275223891196,1.34461132386614E12,3.20430553605411,17.0188690651918,71.18181,1.44162050442655,29.2319882750918,84.153494942198,854646007,19.66066,35.38619,75.5825893846392,1.81623079922485E7,..,50.9586680710735,..,..
Small states,2015,76.0974934551665,85.27409,-2.08291572037581,-3.82773675127387,..,..,57.1612892232652,22.8084039188692,..,..,..,..,7.48213768900514,..,..,..,4.13179875825943,4.50032756389494E11,2.50959352430611,36.5055642076822,89.55284,1.87229849519788,21.4142115815411,48.6033314825725,38960406,14.99501,22.81219,24.1711814611926,2573082.99911499,..,109.195749417682,..,..
South Asia,2015,86.5139871367745,93.42407,6.81263529563768,5.44381693926898,..,..,54.4928339853237,20.5493937611289,..,..,..,..,7.09271972526047,42.410675,35.354345,..,2.0393258060501,2.6961168822516E12,7.61034591223952,27.7025323772305,87.48262,11.7035526870035,28.9,49.3,1744199944,30.44843,32.62597,38.2753846475636,5135333.06152344,..,41.1154514440596,..,..
South Asia (IDA & IBRD),2015,86.5139871367745,93.42407,6.81263529563768,5.44381693926898,..,..,54.4928339853237,20.5493937611289,..,..,..,..,7.09271972526047,42.410675,35.354345,..,2.0393258060501,2.6961168822516E12,7.61034591223952,27.7025323772305,87.48262,11.7035526870035,28.9447082636941,49.2829934417942,1744199944,30.44843,32.62597,38.2753846475636,5135333.06152344,..,41.1154514440596,..,..
Sub-Saharan Africa,2015,38.4256607372983,78.51745,1.34346322236767,-1.35998256846339,..,..,86.2911080257766,36.7407883678266,..,..,..,..,9.46668619566175,..,..,..,12.9372655708917,1.66506629422642E12,2.93687716480322,18.0424208618681,74.74567,1.41535587672415,28.5,81.4,1005850049,20.88875,37.59736,70.1273749790267,2.1767456000061E7,..,53.2162489355804,..,..
Sub-Saharan Africa (excluding high income),2015,38.4199437754081,78.51645,1.34346322236763,-1.3600261035163,..,..,86.2951520311244,36.7426219771248,..,..,..,..,9.46686886993129,..,..,..,12.9440800804963,1.66368878678845E12,2.93542786517148,18.0405882076311,74.74395,1.41208132239687,28.4744581041205,81.3409282654255,1005756630,20.89069,37.601,70.1438511628588,2.1766996000061E7,..,53.1191316034703,..,..
Sub-Saharan Africa (IDA & IBRD countries),2015,38.4256607372983,78.51745,1.34346322236765,-1.35998256846341,..,..,86.2911080257766,36.7407883678266,..,..,..,..,9.46668619566175,..,..,..,12.9372655708917,1.66506629422642E12,2.93687716480315,18.0424208618681,74.74567,1.41535587672415,28.4736242152084,81.3381095834339,1005850049,20.88875,37.59736,70.1273749790267,2.1767456000061E7,..,53.2162489355804,..,..
Upper middle income,2015,99.268933862812,96.40489,2.97321787632632,2.18361008454086,..,..,42.5362848298624,14.3430358233879,..,..,..,..,7.12311202535422,..,..,23.5141949792957,0.398275730447216,2.02193053507339E13,3.36603409332123,33.6144368629413,98.16187,..,7.6,14.9,2537437057,14.63429,18.33116,13.281019681212,5.696655109375E7,11.9001235556046,49.1383262363632,..,..
World,2015,87.0559229562313,91.09821,3.01374930096068,1.80634370121851,4.10790858028807,26.5297499417016,54.0613859578924,19.0785327820167,..,..,..,..,7.65957997536066,..,..,26.5980095085195,0.336627024875357,7.49160867344654E13,2.85551131196652,24.9858065490691,91.18701,2.50478373377847,19,41.9,7357559450,17.39772,23.0956,18.0537549929864,1.32048793077485E8,14.5119458891319,57.829687871238,..,..
Data from database: World Development Indicators,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/30/2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
